,Year,DOY,MST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],PR1 Temperature [deg C],PH1 Temperature [deg C],Pressure [mBar],Zenith Angle [degrees],Azimuth Angle [degrees],RaZON Status,RaZON Time [hhmm],Logger Battery [VDC],Logger Temp [deg C]
0,2021,180,907,782.7,913.7,91.5,20.1,20.6,790.2,40.7511,100.387,0,907,13.18,20.48
0,2021,180,908,785.6,913.6,92.5,20.1,20.7,790.2,40.5622,100.588,0,908,13.18,20.5
0,2021,180,909,789.9,915.1,93.7,20.1,20.7,790.2,40.3735,100.789,0,909,13.18,20.53
0,2021,180,910,794.7,916.7,95.3,20.1,20.7,790.2,40.1848,100.992,0,910,13.19,20.58
0,2021,180,911,798.3,916.8,96.9,20.1,20.7,790.2,39.9963,101.196,0,911,13.18,20.61
0,2021,180,912,800.2,914.3,98.9,20.1,20.7,790.2,39.8079,101.400,0,912,13.17,20.64
0,2021,180,913,803.7,913.6,100.9,20.1,20.8,790.2,39.6196,101.607,0,913,13.17,20.69
0,2021,180,914,804.3,909.8,102.5,20,20.8,790.2,39.4315,101.814,0,914,13.17,20.72
0,2021,180,915,798,897.8,103.6,20,20.8,790.2,39.2436,102.022,0,915,13.17,20.74
0,2021,180,916,784.8,877.3,104.4,19.9,20.7,790.2,39.0557,102.231,0,916,13.17,20.77
0,2021,180,917,810.1,906.5,105.2,19.9,20.7,790.2,38.868,102.442,0,917,13.16,20.83
0,2021,180,918,815.7,908.8,107.2,19.9,20.7,790.2,38.6805,102.654,0,918,13.2,20.85
0,2021,180,919,802.1,884.4,110.9,20.1,20.8,790.2,38.4932,102.867,0,919,13.2,20.88
0,2021,180,920,819.2,902.1,112.2,20.1,20.9,790.2,38.3059,103.081,0,920,13.16,20.93
0,2021,180,921,820.7,899.5,114,20.2,20.9,790.2,38.1189,103.297,0,921,13.2,20.93
0,2021,180,922,815.1,885.5,117.6,20.2,20.9,790.2,37.932,103.513,0,922,13.16,20.99
0,2021,180,923,797.1,855.1,121.8,20.2,21,790.2,37.7453,103.732,0,923,13.17,21.02
0,2021,180,924,835,895,126.4,20.4,21.2,790.2,37.5588,103.951,0,924,13.21,21.04
0,2021,180,925,854.3,908.7,133.1,20.6,21.3,790.2,37.3724,104.172,0,925,13.2,21.07
0,2021,180,926,855.9,893.5,145,20.7,21.4,790.2,37.1862,104.394,0,926,13.17,21.15
0,2021,180,927,696.4,675.1,158,20.9,21.5,790.2,37.0002,104.618,0,927,13.17,21.18
0,2021,180,928,411.4,308.6,164.7,20.9,21.4,790.2,36.8144,104.843,0,928,13.16,21.21
0,2021,180,929,529.1,441.2,175.4,21,21.4,790.2,36.6288,105.069,0,929,13.16,21.23
0,2021,180,930,805,780.2,178.1,21,21.3,790.2,36.4434,105.297,0,930,13.19,21.26
0,2021,180,931,814.1,789.4,178.3,21,21.2,790.2,36.2582,105.526,0,931,13.16,21.31
0,2021,180,932,833.1,810.9,178.4,20.9,21.2,790.2,36.0732,105.757,0,932,13.16,21.4
0,2021,180,933,872,855.1,180,21,21.1,790.2,35.8884,105.989,0,933,13.16,21.42
0,2021,180,934,869.7,847,182.7,21.1,21.2,790.2,35.7038,106.223,0,934,13.16,21.45
0,2021,180,935,857.3,825.3,186.4,21.2,21.3,790.2,35.5194,106.458,0,935,13.16,21.51
0,2021,180,936,881.3,846.7,191.3,21.4,21.4,790.2,35.3353,106.695,0,936,13.2,21.53
0,2021,180,937,751.8,684.9,192.5,21.7,21.6,790.2,35.1514,106.933,0,937,13.2,21.59
0,2021,180,938,762.6,696.1,192.8,21.8,21.6,790.2,34.9677,107.174,0,938,13.16,21.62
0,2021,180,939,764.5,695.3,194,21.7,21.6,790.2,34.7843,107.415,0,939,13.19,21.67
0,2021,180,940,736.3,659.1,194.4,21.6,21.5,790.2,34.6011,107.659,0,940,13.15,21.72
0,2021,180,941,751.3,675,195.1,21.6,21.5,790.2,34.4182,107.904,0,941,13.2,21.75
0,2021,180,942,813.1,746.4,196.7,21.5,21.6,790.2,34.2355,108.151,0,942,13.17,21.81
0,2021,180,943,739.6,656.4,196.3,21.6,21.7,790.2,34.053,108.400,0,943,13.2,21.84
0,2021,180,944,838.1,772.6,197.3,21.6,21.7,790.2,33.8709,108.650,0,944,13.19,21.86
0,2021,180,945,837.5,772.4,195.4,21.5,21.6,790.2,33.689,108.903,0,945,13.19,21.92
0,2021,180,946,863.8,802.6,195.3,21.5,21.5,790.2,33.5073,109.157,0,946,13.15,21.95
0,2021,180,947,764.2,680.6,196.1,21.6,21.6,790.2,33.326,109.413,0,947,13.15,22
0,2021,180,948,818.5,739.5,200,21.7,21.7,790.2,33.1449,109.671,0,948,13.17,22.06
0,2021,180,949,801.9,713,204.3,21.8,21.7,790.2,32.9642,109.931,0,949,13.19,22.06
0,2021,180,950,813.7,721.7,207.6,21.9,21.9,790.2,32.7837,110.193,0,950,13.19,22.11
0,2021,180,951,845.6,753.1,211.8,21.9,21.9,790.2,32.6036,110.457,0,951,13.15,22.17
0,2021,180,952,740.3,625.6,212.8,21.7,21.8,790.2,32.4237,110.722,0,952,13.18,22.19
0,2021,180,953,807.1,699.8,215.9,21.6,21.8,790.2,32.2442,110.990,0,953,13.14,22.22
0,2021,180,954,658.4,526.3,212.8,21.4,21.7,790.2,32.065,111.260,0,954,13.18,22.28
0,2021,180,955,864.3,764.4,215.8,21.3,21.6,790.2,31.8861,111.533,0,955,13.15,22.28
0,2021,180,956,974.1,885.1,221.9,21.2,21.6,790.2,31.7075,111.807,0,956,13.15,22.33
0,2021,180,957,626.8,463.7,232,21.4,21.7,790.2,31.5293,112.083,0,957,13.18,22.36
0,2021,180,958,496.2,305.9,235.1,21.4,21.7,790.2,31.3515,112.362,0,958,13.17,22.39
0,2021,180,959,474.6,279.5,235.6,21.3,21.6,790.2,31.174,112.643,0,959,13.15,22.39
0,2021,180,1000,687.1,528.5,234.5,21.2,21.4,790.2,30.9968,112.926,0,1000,13.15,22.42
0,2021,180,1001,826.9,701.9,224.7,21.3,21.4,790.2,30.8201,113.212,0,1001,13.14,22.45
0,2021,180,1002,864.5,760.3,210.9,21.4,21.4,790.2,30.6437,113.500,0,1002,13.17,22.47
0,2021,180,1003,937.1,857.2,198.9,21.3,21.3,790.2,30.4677,113.790,0,1003,13.14,22.5
0,2021,180,1004,950.4,877.2,193.7,21.3,21.3,790.2,30.2921,114.083,0,1004,13.17,22.5
0,2021,180,1005,638.1,518.3,190.2,21.3,21.2,790.2,30.1169,114.379,0,1005,13.15,22.56
0,2021,180,1006,743.8,636.8,192.5,21.3,21.2,790.2,29.9421,114.677,0,1006,13.14,22.56
0,2021,180,1007,773.1,670.7,191.3,21.3,21.2,790.2,29.7678,114.977,0,1007,13.18,22.61
0,2021,180,1008,830.1,735.1,191.4,21.4,21.3,790.2,29.5938,115.280,0,1008,13.18,22.61
0,2021,180,1009,876.2,786.3,191.9,21.6,21.4,790.2,29.4203,115.586,0,1009,13.14,22.64
0,2021,180,1010,848.2,765.5,180.8,21.8,21.5,790.2,29.2472,115.894,0,1010,13.13,22.67
0,2021,180,1011,946.7,881.5,177,22,21.7,790.2,29.0746,116.205,0,1011,13.14,22.7
0,2021,180,1012,963,899,176.6,22.2,21.8,790.2,28.9025,116.519,0,1012,13.13,22.73
0,2021,180,1013,913.3,842.4,175.2,22.3,21.9,790.2,28.7308,116.836,0,1013,13.14,22.75
0,2021,180,1014,867,790.6,173.1,22.3,22,790.2,28.5596,117.155,0,1014,13.16,22.78
0,2021,180,1015,917.5,851.9,168.7,22.3,22,790.2,28.3889,117.478,0,1015,13.17,22.81
0,2021,180,1016,941.1,883.8,162.9,22.3,22,790.2,28.2187,117.803,0,1016,13.13,22.84
0,2021,180,1017,946.2,893.9,157.9,22.1,22,790.2,28.049,118.132,0,1017,13.13,22.87
0,2021,180,1018,943.6,892.9,154.9,21.9,22,790.2,27.8799,118.463,0,1018,13.16,22.92
0,2021,180,1019,945.1,894.3,154,22,22.1,790.2,27.7112,118.798,0,1019,13.16,22.95
0,2021,180,1020,945.4,894,153.4,22,22.1,790.2,27.5432,119.135,0,1020,13.15,22.98
0,2021,180,1021,951.1,899.4,153.1,22,22.1,790.2,27.3756,119.476,0,1021,13.12,23.01
0,2021,180,1022,954.7,900.8,154.2,22.1,22.2,790.2,27.2086,119.820,0,1022,13.12,23.04
0,2021,180,1023,957.1,900.7,155.5,22.2,22.3,790.2,27.0422,120.168,0,1023,13.16,23.07
0,2021,180,1024,961.1,902.1,157,22.2,22.4,790.2,26.8764,120.519,0,1024,13.12,23.1
0,2021,180,1025,963.3,901.1,159,22.1,22.4,790.2,26.7112,120.873,0,1025,13.12,23.12
0,2021,180,1026,966.3,900.7,161.2,22.1,22.5,790.2,26.5466,121.230,0,1026,13.12,23.18
0,2021,180,1027,970.6,901.1,163.9,22,22.5,790.2,26.3827,121.591,0,1027,13.13,23.21
0,2021,180,1028,971.4,897.2,167.1,22,22.5,790.2,26.2193,121.956,0,1028,13.12,23.24
0,2021,180,1029,974.8,893.9,172.3,21.8,22.5,790.2,26.0567,122.324,0,1029,13.15,23.27
0,2021,180,1030,802.5,697.7,175.3,21.8,22.5,790.2,25.8946,122.696,0,1030,13.16,23.29
0,2021,180,1031,961.5,872.9,175.8,21.8,22.5,790.2,25.7333,123.071,0,1031,13.12,23.32
0,2021,180,1032,979.7,895.6,172.4,21.9,22.5,790.2,25.5726,123.451,0,1032,13.16,23.35
0,2021,180,1033,977.7,893.6,171.1,22,22.5,790.2,25.4127,123.834,0,1033,13.12,23.38
0,2021,180,1034,979.2,893,172.1,22,22.5,790.2,25.2535,124.221,0,1034,13.15,23.41
0,2021,180,1035,971.1,879.6,175.1,21.9,22.5,790.2,25.095,124.612,0,1035,13.15,23.41
0,2021,180,1036,970.4,871.1,181.1,21.8,22.4,790.2,24.9372,125.007,0,1036,13.15,23.44
0,2021,180,1037,975.9,873.3,183.5,21.9,22.5,790.2,24.7803,125.406,0,1037,13.11,23.47
0,2021,180,1038,984,883.3,181.5,22,22.6,790.2,24.6241,125.809,0,1038,13.12,23.5
0,2021,180,1039,994.1,890.5,184.1,22,22.5,790.2,24.4687,126.216,0,1039,13.15,23.52
0,2021,180,1040,989.2,881.4,186.4,22,22.6,790.2,24.3141,126.628,0,1040,13.12,23.52
0,2021,180,1041,922.3,800.2,192.7,22.1,22.7,790.2,24.1603,127.043,0,1041,13.15,23.55
0,2021,180,1042,649.9,496.6,196.5,22.2,22.8,790.2,24.0074,127.464,0,1042,13.15,23.58
0,2021,180,1043,800.9,652.3,204.7,22.2,22.8,790.2,23.8553,127.888,0,1043,13.11,23.61
0,2021,180,1044,816.7,662.9,210.1,22.2,22.8,790.2,23.7041,128.317,0,1044,13.15,23.64
0,2021,180,1045,742.7,582.2,209.3,22.3,22.8,790.2,23.5538,128.751,0,1045,13.13,23.64
0,2021,180,1046,851.2,697.7,211.2,22.4,22.8,790.2,23.4045,129.189,0,1046,13.14,23.67
0,2021,180,1047,801.3,647.1,207.1,22.2,22.7,790.2,23.256,129.631,0,1047,13.14,23.7
0,2021,180,1048,944.7,803.2,206.3,22.2,22.6,790.2,23.1086,130.079,0,1048,13.11,23.72
0,2021,180,1049,920.1,781.7,200.7,22,22.5,790.2,22.962,130.531,0,1049,13.11,23.75
0,2021,180,1050,997.4,868.7,197.1,22,22.4,790.2,22.8165,130.988,0,1050,13.09,23.75
0,2021,180,1051,984.6,859.2,192.2,22.2,22.6,790.2,22.672,131.450,0,1051,13.11,23.78
0,2021,180,1052,968.4,846,187.3,22.4,22.8,790.2,22.5285,131.917,0,1052,13.1,23.78
0,2021,180,1053,1000.1,883.4,183.8,22.5,22.8,790.2,22.3861,132.389,0,1053,13.1,23.81
0,2021,180,1054,1006.5,892.7,180.6,22.3,22.7,790.2,22.2447,132.866,0,1054,13.11,23.81
0,2021,180,1055,1013,901.5,178.2,22.2,22.6,790.2,22.1045,133.348,0,1055,13.11,23.84
0,2021,180,1056,1008.1,898,175.7,22.2,22.7,790.2,21.9653,133.835,0,1056,13.14,23.87
0,2021,180,1057,1010.2,901,174.2,22.3,22.7,790.2,21.8273,134.328,0,1057,13.1,23.87
0,2021,180,1058,991,879.6,174.1,22.4,22.8,790.2,21.6905,134.825,0,1058,13.14,23.9
0,2021,180,1059,1009,899.8,172.5,22.4,22.8,790.2,21.5548,135.328,0,1059,13.13,23.96
0,2021,180,1100,1018,908.4,172.7,22.3,22.8,790.2,21.4204,135.837,0,1100,13.09,23.99
0,2021,180,1101,929,807.2,177.2,22.3,22.7,790.2,21.2871,136.351,0,1101,13.13,24.01
0,2021,180,1102,958.4,831.9,182.9,22.2,22.7,790.2,21.1552,136.871,0,1102,13.09,24.01
0,2021,180,1103,998.5,870.2,186.5,22.2,22.7,790.2,21.0245,137.396,0,1103,13.1,24.04
0,2021,180,1104,893.7,753.7,189.8,22.2,22.8,790.2,20.8951,137.926,0,1104,13.1,24.04
0,2021,180,1105,861.4,714.1,194,22.2,22.7,790.2,20.767,138.463,0,1105,13.13,24.07
0,2021,180,1106,869.4,722.2,193.9,22,22.6,790.2,20.6403,139.005,0,1106,13.09,24.07
0,2021,180,1107,972,834,191.2,22,22.6,790.2,20.515,139.553,0,1107,13.13,24.1
0,2021,180,1108,999.7,869.1,185.4,22,22.5,790.2,20.391,140.106,0,1108,13.09,24.13
0,2021,180,1109,1007.7,883.4,179.3,22,22.5,790.2,20.2686,140.666,0,1109,13.09,24.13
0,2021,180,1110,1008.6,891.7,171.8,22,22.5,790.2,20.1475,141.231,0,1110,13.09,24.13
0,2021,180,1111,1004.7,893.1,165.9,21.9,22.4,790.2,20.028,141.802,0,1111,13.09,24.16
0,2021,180,1112,997.7,888.7,162.5,21.9,22.4,790.2,19.9099,142.379,0,1112,13.08,24.16
0,2021,180,1113,989.2,881.8,159.9,21.8,22.3,790.2,19.7934,142.962,0,1113,13.08,24.19
0,2021,180,1114,1002.9,898.3,157.3,21.9,22.4,790.2,19.6785,143.551,0,1114,13.08,24.19
0,2021,180,1115,1003.2,900.8,154.7,22.1,22.4,790.2,19.5652,144.147,0,1115,13.08,24.19
0,2021,180,1116,1005.1,902.9,154.1,22.2,22.6,790.2,19.4535,144.748,0,1116,13.08,24.22
0,2021,180,1117,999.4,895,155.2,22.2,22.5,790.2,19.3435,145.355,0,1117,13.08,24.25
0,2021,180,1118,998,891.5,156.6,22.2,22.5,790.2,19.2351,145.968,0,1118,13.08,24.25
0,2021,180,1119,987.1,879.2,156.7,22.3,22.5,790.2,19.1284,146.587,0,1119,13.08,24.25
0,2021,180,1120,996.3,889.2,156,22.4,22.6,790.2,19.0235,147.213,0,1120,13.08,24.28
0,2021,180,1121,1005.7,899.5,155,22.4,22.7,790.2,18.9204,147.844,0,1121,13.08,24.3
0,2021,180,1122,1006.5,899.5,155.3,22.5,22.7,790.2,18.8191,148.482,0,1122,13.07,24.3
0,2021,180,1123,1011.5,901.1,158.3,22.3,22.6,790.2,18.7196,149.125,0,1123,13.07,24.33
0,2021,180,1124,1011.1,897.5,160.8,22.3,22.6,790.2,18.6219,149.775,0,1124,13.07,24.33
0,2021,180,1125,990,876.6,159.1,22.3,22.6,790.2,18.5262,150.430,0,1125,13.07,24.36
0,2021,180,1126,1004.9,894.3,156.7,22.4,22.7,790.2,18.4324,151.092,0,1126,13.07,24.36
0,2021,180,1127,1011,902.2,154.9,22.4,22.7,790.2,18.3405,151.760,0,1127,13.07,24.39
0,2021,180,1128,1012,904.6,153.2,22.3,22.7,790.2,18.2506,152.433,0,1128,13.07,24.42
0,2021,180,1129,1004.3,896.1,153,22.3,22.7,790.2,18.1627,153.113,0,1129,13.07,24.42
0,2021,180,1130,1002.2,892.6,153.9,22.4,22.8,790.2,18.0769,153.798,0,1130,13.07,24.45
0,2021,180,1131,1005.7,894,155.7,22.6,22.9,790.2,17.9931,154.489,0,1131,13.07,24.45
0,2021,180,1132,1004.9,891.5,156.8,22.8,23.1,790.2,17.9114,155.185,0,1132,13.07,24.48
0,2021,180,1133,1007.7,892.8,158,22.8,23.2,790.2,17.8319,155.888,0,1133,13.07,24.48
0,2021,180,1134,1012.1,896,159,22.9,23.3,790.2,17.7545,156.596,0,1134,13.07,24.51
0,2021,180,1135,1015.9,898.9,159.6,23,23.4,790.2,17.6793,157.309,0,1135,13.07,24.54
0,2021,180,1136,1013.9,895,160.9,23.1,23.5,790.2,17.6063,158.028,0,1136,13.07,24.57
0,2021,180,1137,1021.6,900.1,163.5,23,23.5,790.2,17.5356,158.752,0,1137,13.07,24.6
0,2021,180,1138,1020.5,897.3,164.7,23.1,23.6,790.2,17.4671,159.481,0,1138,13.07,24.6
0,2021,180,1139,1024.8,900.4,165.8,23.2,23.7,790.2,17.401,160.215,0,1139,13.07,24.63
0,2021,180,1140,1033.4,906.6,168.1,23.2,23.7,790.2,17.3371,160.955,0,1140,13.07,24.66
0,2021,180,1141,1035.7,906.3,170.4,23.3,23.7,790.2,17.2757,161.699,0,1141,13.07,24.66
0,2021,180,1142,1030.1,898.7,171.9,23.5,23.9,790.2,17.2165,162.448,0,1142,13.06,24.72
0,2021,180,1143,1028.9,894,174.9,23.7,24.1,790.2,17.1598,163.201,0,1143,13.06,24.72
0,2021,180,1144,1036,893.3,182.4,23.8,24.2,790.2,17.1056,163.959,0,1144,13.06,24.78
0,2021,180,1145,1036.5,884.4,191.1,23.7,24.1,790.2,17.0537,164.721,0,1145,13.06,24.81
0,2021,180,1146,1035.2,878.4,195.3,23.6,24,790.2,17.0044,165.487,0,1146,13.06,24.84
0,2021,180,1147,1034.5,876.6,196.2,23.6,24,790.2,16.9575,166.257,0,1147,13.06,24.87
0,2021,180,1148,1016.7,855.4,198.4,23.6,24,790.2,16.9132,167.031,0,1148,13.06,24.89
0,2021,180,1149,1017.2,854.3,199.8,23.6,24,790.2,16.8713,167.809,0,1149,13.06,24.92
0,2021,180,1150,1034.4,874.7,197.2,23.7,24.1,790.2,16.8321,168.589,0,1150,13.1,24.95
0,2021,180,1151,1037.7,880.6,194.8,23.7,24.1,790.2,16.7954,169.373,0,1151,13.09,24.95
0,2021,180,1152,1038.1,876.7,198.7,23.9,24.2,790.2,16.7613,170.160,0,1152,13.08,24.98
0,2021,180,1153,1053.6,887,204.2,23.9,24.2,790.2,16.7298,170.950,0,1153,13.06,25.04
0,2021,180,1154,1058.6,891.7,204.5,24.2,24.4,790.2,16.7009,171.743,0,1154,13.06,25.07
0,2021,180,1155,1042.1,878.6,200.5,24.3,24.6,790.2,16.6747,172.538,0,1155,13.06,25.1
0,2021,180,1156,989.8,826.4,198.1,24.3,24.6,790.2,16.6511,173.335,0,1156,13.07,25.13
0,2021,180,1157,1029.6,876.4,189.9,24.3,24.6,790.2,16.6302,174.134,0,1157,13.1,25.16
0,2021,180,1158,1027,871.6,191.8,24.3,24.6,790.2,16.6119,174.934,0,1158,13.1,25.19
0,2021,180,1159,1041.2,881.8,196.2,24.3,24.6,790.2,16.5963,175.736,0,1159,13.1,25.22
0,2021,180,1200,1042.6,879.8,199.5,24.2,24.5,790.2,16.5834,176.540,0,1200,13.1,25.25
0,2021,180,1201,1044.6,873.7,207.2,24.1,24.5,790.2,16.5732,177.344,0,1201,13.1,25.28
0,2021,180,1202,1042.1,880.7,198,24.2,24.6,790.2,16.5657,178.149,0,1202,13.1,25.31
0,2021,180,1203,1046.1,887.3,195.6,24.3,24.6,790.2,16.5609,178.955,0,1203,13.1,25.34
0,2021,180,1204,1050.2,890.2,196.8,24.2,24.6,790.2,16.5588,179.761,0,1204,13.1,25.37
0,2021,180,1205,1048.1,889,196,24.1,24.5,790.2,16.5593,180.567,0,1205,13.1,25.4
0,2021,180,1206,1048.8,890.3,195.5,23.8,24.3,790.2,16.5626,181.373,0,1206,13.09,25.43
0,2021,180,1207,1050.5,891.3,196.2,23.6,24.1,790.2,16.5686,182.179,0,1207,13.06,25.43
0,2021,180,1208,1054.4,894.6,197,23.4,23.9,790.2,16.5773,182.983,0,1208,13.06,25.46
0,2021,180,1209,1055.8,895.6,197.5,23.5,24,790.2,16.5887,183.787,0,1209,13.06,25.46
0,2021,180,1210,1060.7,900.2,198.1,23.6,24,790.2,16.6028,184.590,0,1210,13.06,25.49
0,2021,180,1211,1060.2,898.7,199.1,23.7,24.1,790.2,16.6196,185.392,0,1211,13.09,25.52
0,2021,180,1212,1058.3,894.6,201.1,23.8,24.1,790.2,16.639,186.192,0,1212,13.09,25.52
0,2021,180,1213,1066.6,900.3,204,23.8,24.2,790.2,16.6611,186.990,0,1213,13.09,25.55
0,2021,180,1214,1077.1,907.9,207.4,23.7,24.1,790.2,16.6858,187.786,0,1214,13.09,25.55
0,2021,180,1215,1078.7,905.1,211.8,23.6,24.1,790.2,16.7132,188.580,0,1215,13.06,25.58
0,2021,180,1216,1081.3,902.7,216.8,23.7,24.1,790.2,16.7433,189.371,0,1216,13.06,25.58
0,2021,180,1217,1089.4,906.1,221.7,23.7,24.2,790.2,16.7759,190.160,0,1217,13.09,25.61
0,2021,180,1218,1094.4,906.5,226.6,23.8,24.2,790.2,16.8111,190.946,0,1218,13.09,25.61
0,2021,180,1219,1094.8,899.8,233.5,23.9,24.3,790.2,16.8489,191.728,0,1219,13.05,25.64
0,2021,180,1220,1105.4,902.2,242,23.9,24.3,790.2,16.8893,192.508,0,1220,13.06,25.67
0,2021,180,1221,1118.9,904.8,253.2,23.9,24.4,790.2,16.9322,193.284,0,1221,13.05,25.67
0,2021,180,1222,1120.6,891.3,268,24,24.4,790.2,16.9777,194.056,0,1222,13.06,25.67
0,2021,180,1223,1132.6,886.9,284.5,24.1,24.4,790.2,17.0257,194.824,0,1223,13.06,25.7
0,2021,180,1224,1155.8,879.4,315,24.2,24.5,790.2,17.0761,195.589,0,1224,13.09,25.73
0,2021,180,1225,1048.8,711.1,369.1,24.4,24.6,790.2,17.129,196.349,0,1225,13.09,25.73
0,2021,180,1226,907.9,553.5,379,24.4,24.7,790.2,17.1844,197.105,0,1226,13.09,25.76
0,2021,180,1227,1089.6,771.7,352.4,24.4,24.7,790.2,17.2421,197.856,0,1227,13.09,25.79
0,2021,180,1228,1154.7,864.1,329.5,24.4,24.7,790.2,17.3023,198.603,0,1228,13.07,25.79
0,2021,180,1229,1163.7,873.1,330.3,24.3,24.7,790.2,17.3648,199.345,0,1229,13.05,25.79
0,2021,180,1230,1174.2,874.2,340,24.4,24.8,790.2,17.4297,200.082,0,1230,13.08,25.83
0,2021,180,1231,1204.6,873,371.8,24.5,24.9,790.2,17.4968,200.814,0,1231,13.05,25.85
0,2021,180,1232,1078.4,712.8,398.7,24.7,25,790.2,17.5663,201.541,0,1232,13.05,25.85
0,2021,180,1233,1166.4,847,359.1,24.5,24.9,790.2,17.638,202.263,0,1233,13.08,25.89
0,2021,180,1234,1132.6,801.3,369.1,24.5,24.9,790.2,17.712,202.979,0,1234,13.08,25.92
0,2021,180,1235,1072.1,730.6,376.2,24.5,24.9,790.2,17.7881,203.690,0,1235,13.08,25.92
0,2021,180,1236,1008.7,675.8,365.3,24.7,25,790.2,17.8665,204.396,0,1236,13.09,25.95
0,2021,180,1237,1197.6,901.5,339.8,24.9,25.3,790.2,17.9469,205.096,0,1237,13.05,25.98
0,2021,180,1238,1188.1,890.3,341.3,25.2,25.4,790.2,18.0295,205.790,0,1238,13.08,25.98
0,2021,180,1239,1077.1,769.2,345.8,25.3,25.6,790.2,18.1142,206.478,0,1239,13.08,26.04
0,2021,180,1240,776.5,457.5,341.8,25.2,25.6,790.2,18.201,207.161,0,1240,13.08,26.04
0,2021,180,1241,639.7,321.6,334.2,25.1,25.5,790.2,18.2897,207.838,0,1241,13.04,26.07
0,2021,180,1242,1046.8,743.7,340.8,25,25.5,790.2,18.3805,208.509,0,1242,13.08,26.1
0,2021,180,1243,1161.4,858.7,346.7,25,25.4,790.2,18.4732,209.174,0,1243,13.04,26.13
0,2021,180,1244,1181.7,874,353,25.2,25.6,790.2,18.5679,209.833,0,1244,13.05,26.16
0,2021,180,1245,1207.2,885.1,368.5,25.5,25.8,790.2,18.6645,210.486,0,1245,13.04,26.16
0,2021,180,1246,1220.3,886.1,381.1,25.6,25.9,790.2,18.7629,211.133,0,1246,13.04,26.19
0,2021,180,1247,1209.5,861.3,394.3,25.7,26,790.2,18.8633,211.774,0,1247,13.08,26.22
0,2021,180,1248,1191.9,816.4,419.6,25.6,25.9,790.2,18.9654,212.409,0,1248,13.04,26.25
0,2021,180,1249,1008.3,627.1,415.4,25.5,25.8,790.2,19.0693,213.037,0,1249,13.08,26.28
0,2021,180,1250,1102.8,714.6,427.7,25.5,25.8,790.2,19.175,213.660,0,1250,13.04,26.31
0,2021,180,1251,731.2,318.4,430.5,25.7,25.9,790.2,19.2824,214.277,0,1251,13.04,26.34
0,2021,180,1252,605.9,195.3,421.6,25.8,26,790.2,19.3915,214.887,0,1252,13.08,26.37
0,2021,180,1253,443.5,50,396.4,25.8,26,790.2,19.5023,215.492,0,1253,13.04,26.41
0,2021,180,1254,383.2,12,371.9,25.7,25.9,790.2,19.6147,216.090,0,1254,13.07,26.41
0,2021,180,1255,379.2,12.6,367.3,25.5,25.8,790.2,19.7287,216.683,0,1255,13.06,26.44
0,2021,180,1256,388.6,18.4,371.2,25.2,25.6,790.2,19.8443,217.269,0,1256,13.04,26.47
0,2021,180,1257,364,6.5,357.8,24.9,25.3,790.2,19.9615,217.85,0,1257,13.07,26.47
0,2021,180,1258,343.3,4.4,339.1,24.6,25.1,790.2,20.0802,218.424,0,1258,13.04,26.5
0,2021,180,1259,321.4,4.2,317.5,24.3,24.9,790.2,20.2004,218.993,0,1259,13.03,26.5
0,2021,180,1300,301.5,4.3,297.5,24.1,24.6,790.2,20.3221,219.556,0,1300,13.07,26.5
0,2021,180,1301,282.5,1.6,281.1,23.9,24.4,790.2,20.4452,220.113,0,1301,13.04,26.5
0,2021,180,1302,272.9,0,272.9,23.7,24.3,790.2,20.5698,220.664,0,1302,13.07,26.5
0,2021,180,1303,271.6,0,271.6,23.6,24.1,790.2,20.6957,221.209,0,1303,13.04,26.47
0,2021,180,1304,265.9,0,265.9,23.5,24,790.2,20.8231,221.749,0,1304,13.07,26.47
0,2021,180,1305,258.6,0,258.6,23.4,23.9,790.2,20.9517,222.283,0,1305,13.04,26.44
0,2021,180,1306,253.1,0,253.1,23.3,23.8,790.2,21.0817,222.811,0,1306,13.08,26.44
0,2021,180,1307,251.8,0,251.8,23.2,23.7,790.2,21.2129,223.333,0,1307,13.04,26.44
0,2021,180,1308,249,0,249,23.1,23.5,790.2,21.3455,223.851,0,1308,13.04,26.41
0,2021,180,1309,244.5,0,244.5,23,23.4,790.2,21.4793,224.362,0,1309,13.04,26.37
0,2021,180,1310,237.1,0,237.1,22.9,23.4,790.2,21.6143,224.868,0,1310,13.08,26.34
0,2021,180,1311,230.3,0,230.3,22.8,23.3,790.2,21.7504,225.369,0,1311,13.08,26.31
0,2021,180,1312,223.2,0,223.2,22.7,23.2,790.2,21.8878,225.865,0,1312,13.08,26.28
0,2021,180,1313,217.9,0,217.9,22.6,23.1,790.2,22.0263,226.355,0,1313,13.08,26.28
0,2021,180,1314,217.1,0,217.1,22.5,23,790.2,22.166,226.840,0,1314,13.06,26.22
0,2021,180,1315,220.2,0,220.2,22.5,22.9,790.2,22.3067,227.320,0,1315,13.05,26.19
0,2021,180,1316,224.5,0,224.5,22.5,22.9,790.2,22.4486,227.794,0,1316,13.09,26.16
0,2021,180,1317,228.8,0,228.8,22.5,22.9,790.2,22.5915,228.264,0,1317,13.05,26.13
0,2021,180,1318,231.9,0,231.9,22.5,22.9,790.2,22.7354,228.729,0,1318,13.09,26.1
